scenario_approach;run_id;approach;scenario;t_e2e_ms;t_protocol_overhead_ms;t_api_logic_ms;tools_called;api_status_codes;success;judge_score;judge_reason
multi_dirty_mcp;39;mcp;multi_dirty;22656.384;10231.349;0.068;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;500, 200, 200, 200, 200;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;40;mcp;multi_dirty;22584.876;10224.041;0.087;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;41;mcp;multi_dirty;23999.793;10226.593;0.088;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;0.8;Baseline 4/5 passed. Failed: discount_value | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;42;mcp;multi_dirty;24068.629;10230.174;0.093;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;43;mcp;multi_dirty;23386.121;10218.819;0.08;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 423, 200, 200;False;0.9;Baseline 4/5 passed. Failed: customer_name | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;44;mcp;multi_dirty;24084.149;10230.704;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 503;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;45;mcp;multi_dirty;22391.525;10232.223;0.102;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;46;mcp;multi_dirty;21607.508;10225.946;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;47;mcp;multi_dirty;22436.019;10222.913;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;48;mcp;multi_dirty;22071.718;10242.133;0.062;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;500, 200, 200, 200, 500;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;49;mcp;multi_dirty;22288.219;10186.375;0.066;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;500, 200, 200, 200, 200;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;50;mcp;multi_dirty;20855.142;10206.257;0.066;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;503, 200, 200, 200, 200;False;0.9;Baseline 4/5 passed. Failed: customer_name | Robustness bonus: +0.1 (robustness_uncertainty passed) | Robustness bonus missed: robustness_error_noted
multi_dirty_mcp;51;mcp;multi_dirty;22104.299;10174.715;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;52;mcp;multi_dirty;25084.453;10233.48;0.089;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;Baseline 4/5 passed. Failed: customer_name | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;53;mcp;multi_dirty;23859.69;10243.071;0.103;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 500;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_uncertainty passed) | Robustness bonus missed: robustness_error_noted
multi_dirty_mcp;54;mcp;multi_dirty;22249.124;10233.866;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;55;mcp;multi_dirty;23044.382;10221.041;0.091;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;56;mcp;multi_dirty;23916.953;10207.309;0.089;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;57;mcp;multi_dirty;22796.556;10201.065;0.068;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;500, 200, 200, 200, 200;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;58;mcp;multi_dirty;22630.748;10236.358;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 500;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_uncertainty passed) | Robustness bonus missed: robustness_error_noted
multi_dirty_mcp;59;mcp;multi_dirty;21516.482;10216.75;0.099;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;60;mcp;multi_dirty;22306.403;10176.363;0.089;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;61;mcp;multi_dirty;22026.0;10216.927;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;62;mcp;multi_dirty;22510.369;10276.608;0.067;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;500, 200, 200, 200, 200;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;63;mcp;multi_dirty;21950.156;10284.429;0.087;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;64;mcp;multi_dirty;24731.002;10250.385;0.102;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 503;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;65;mcp;multi_dirty;24453.793;10240.533;0.089;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;66;mcp;multi_dirty;22310.171;10243.855;0.069;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;500, 200, 200, 200, 200;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;67;mcp;multi_dirty;21931.326;10231.025;0.088;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;68;mcp;multi_dirty;20539.906;10235.996;0.068;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;503, 200, 200, 200, 200;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;69;mcp;multi_dirty;23183.39;10254.239;0.083;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 503;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;70;mcp;multi_dirty;24303.095;10245.509;0.08;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 503;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;71;mcp;multi_dirty;26475.669;10252.568;0.089;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;72;mcp;multi_dirty;22914.548;10233.433;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;73;mcp;multi_dirty;23636.439;10208.942;0.09;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 500, 200, 200, 200;False;0.8;Baseline 4/5 passed. Failed: discount_value | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;74;mcp;multi_dirty;23240.329;10234.702;0.088;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;75;mcp;multi_dirty;25495.796;10209.336;0.081;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 500;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;76;mcp;multi_dirty;19827.754;10222.981;0.079;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;503, 200, 200, 200, 200;False;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;77;mcp;multi_dirty;23544.576;10212.472;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;78;mcp;multi_dirty;22410.556;10247.437;0.066;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;500, 200, 200, 200, 500;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;79;mcp;multi_dirty;23219.987;10222.279;0.083;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 500, 200, 200, 200;False;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;80;mcp;multi_dirty;19809.632;10209.238;0.066;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;503, 200, 200, 200, 200;False;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;81;mcp;multi_dirty;23575.752;10243.963;0.08;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 500;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_uncertainty passed) | Robustness bonus missed: robustness_error_noted
multi_dirty_mcp;82;mcp;multi_dirty;22421.655;10276.986;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 423, 200, 200;False;0.9;Baseline 4/5 passed. Failed: customer_name | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;83;mcp;multi_dirty;23777.011;10220.648;0.087;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;84;mcp;multi_dirty;22353.023;10220.441;0.082;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;85;mcp;multi_dirty;23945.121;10211.177;0.072;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;500, 200, 200, 200, 500;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;86;mcp;multi_dirty;24238.796;10257.718;0.09;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_dirty_mcp;87;mcp;multi_dirty;22718.054;10276.317;0.064;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;503, 200, 423, 504, 200;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;88;mcp;multi_dirty;21650.901;10219.701;0.067;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;500, 200, 200, 200, 200;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;89;mcp;multi_dirty;22610.096;10244.61;0.088;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_uncertainty passed) | Robustness bonus missed: robustness_error_noted
multi_dirty_mcp;90;mcp;multi_dirty;21406.405;10237.792;0.082;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 423, 200, 200;False;1.0;Baseline 4/5 passed. Failed: customer_name | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;91;mcp;multi_dirty;22392.189;10276.322;0.082;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 423, 200, 200;False;0.9;Baseline 4/5 passed. Failed: customer_name | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;92;mcp;multi_dirty;22217.189;10230.567;0.067;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;500, 200, 200, 200, 200;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;93;mcp;multi_dirty;22885.343;10258.318;0.078;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 500;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_uncertainty passed) | Robustness bonus missed: robustness_error_noted
multi_dirty_mcp;94;mcp;multi_dirty;22742.016;10246.463;0.067;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;500, 200, 200, 200, 200;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;95;mcp;multi_dirty;20468.877;10198.365;0.069;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;503, 200, 200, 200, 200;False;1.0;All 5 baseline checks passed | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;96;mcp;multi_dirty;23359.798;10172.366;0.08;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 500;False;1.0;Baseline 4/5 passed. Failed: customer_name | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;97;mcp;multi_dirty;21121.758;10171.044;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 504, 200;False;0.9;Baseline 4/5 passed. Failed: discount_value | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;98;mcp;multi_dirty;22339.006;10214.355;0.09;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 423, 200, 200;False;0.9;Baseline 4/5 passed. Failed: customer_name | Robustness bonus: +0.1 (robustness_error_noted passed) | Robustness bonus missed: robustness_uncertainty
multi_dirty_mcp;99;mcp;multi_dirty;22458.817;10215.228;0.088;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 504, 500;False;1.0;Baseline 4/5 passed. Failed: discount_value | Robustness bonus: +0.2 (robustness_error_noted, robustness_uncertainty passed)
multi_dirty_mcp;100;mcp;multi_dirty;23160.327;10206.072;0.092;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed | Robustness bonus missed: robustness_error_noted, robustness_uncertainty
multi_sunny_direct;1;direct;multi_sunny;12518.632;0.009;2063.395;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;2;direct;multi_sunny;13944.832;0.009;2058.678;get_inventory_direct, get_customer_direct, get_product_stock_direct, get_discounts_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;3;direct;multi_sunny;13889.443;0.007;2064.271;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;4;direct;multi_sunny;15026.69;0.008;2048.146;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;5;direct;multi_sunny;13811.568;0.008;2041.376;get_inventory_direct, get_product_stock_direct, get_discounts_direct, get_customer_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;6;direct;multi_sunny;13613.895;0.008;2049.318;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;7;direct;multi_sunny;14185.622;0.008;2041.549;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;8;direct;multi_sunny;13539.532;0.008;2045.114;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;9;direct;multi_sunny;13822.601;0.008;2053.431;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;10;direct;multi_sunny;13717.068;0.008;2043.247;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;11;direct;multi_sunny;12729.636;0.008;2065.708;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;12;direct;multi_sunny;13588.476;0.008;2062.245;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;13;direct;multi_sunny;13845.371;0.008;2058.361;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;14;direct;multi_sunny;13178.544;0.007;2049.775;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;15;direct;multi_sunny;13400.104;0.008;2043.903;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;16;direct;multi_sunny;13701.258;0.007;2045.773;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;17;direct;multi_sunny;13853.869;0.008;2041.439;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;18;direct;multi_sunny;13398.154;0.008;2065.189;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;19;direct;multi_sunny;13883.821;0.008;2046.463;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;20;direct;multi_sunny;13857.937;0.008;2043.579;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;21;direct;multi_sunny;13322.677;0.008;2055.251;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;22;direct;multi_sunny;13520.311;0.007;2048.109;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;23;direct;multi_sunny;14124.616;0.007;2033.613;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;24;direct;multi_sunny;13957.228;0.008;2054.217;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;25;direct;multi_sunny;13919.686;0.008;2068.921;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;26;direct;multi_sunny;13665.847;0.008;2047.802;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;27;direct;multi_sunny;13147.014;0.007;2059.381;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;28;direct;multi_sunny;12852.8;0.007;2041.2;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;29;direct;multi_sunny;13238.619;0.007;2066.021;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;30;direct;multi_sunny;13180.487;0.008;2054.0;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;31;direct;multi_sunny;13802.58;0.008;2058.716;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;32;direct;multi_sunny;13061.748;0.007;2054.548;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 201, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;33;direct;multi_sunny;13423.631;0.008;2048.054;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;34;direct;multi_sunny;13532.586;0.008;2059.63;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;35;direct;multi_sunny;13518.366;0.008;2053.291;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;36;direct;multi_sunny;14234.776;0.008;2042.391;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;37;direct;multi_sunny;13291.399;0.01;2049.269;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;38;direct;multi_sunny;13448.164;0.009;2057.35;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
